,index,timestamp,ticker,ask_amount,ask_price,bid_price,bid_amount
19048,10947,2025-10-02 23:59:59.072000,ENS-USDT-SWAP@GATE-IO,2.0,21.84,21.834,18.0
19049,10948,2025-10-02 23:59:59.072000,DEEP-USDT-SWAP@GATE-IO,3.0,0.1375,0.13739,41.0
19050,10950,2025-10-02 23:59:59.072000,Q-USDT-SWAP@BYBIT,50.0,0.030739,0.030729,2640.0
19051,10951,2025-10-02 23:59:59.072000,GRASS-USDT-SWAP@BINANCE,578.8,0.9379,0.9376,54.2
19052,10952,2025-10-02 23:59:59.072000,GMT-USDT-SWAP@BINANCE,3260.0,0.04034,0.04033,100045.0
19053,10953,2025-10-02 23:59:59.072000,EDEN-USDT-SWAP@BINANCE,5460.0,0.3798,0.3797,2836.0
19054,10954,2025-10-02 23:59:59.072000,ATOM-USDT-SWAP@BYBIT,1298.3,4.312,4.311,967.3
19055,10955,2025-10-02 23:59:59.072000,1000PEPE-USDT-SWAP@BINANCE,674551.0,0.0102172,0.0102171,1932252.0
19056,10949,2025-10-02 23:59:59.072000,UNI-USDT-SWAP@BYBIT,6.1,8.345,8.344,330.8
19057,10942,2025-10-02 23:59:59.072336,PTB-USDT-SWAP@PHEMEX,5951.6,0.05767,0.05764,156.1
19058,10935,2025-10-02 23:59:59.073000,NC-USDT-SWAP@KUCOIN,500.0,0.01769,0.01754,570.0
19059,10934,2025-10-02 23:59:59.073000,XPL-USDT-SWAP@HTX,110.0,0.9349,0.9344,110.0
19060,10937,2025-10-02 23:59:59.073000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003051,144660.0
19061,10936,2025-10-02 23:59:59.073000,INIT-USD-SWAP@KRAKEN,301.0,0.3435,0.3398,454.0
19062,10938,2025-10-02 23:59:59.073000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003051,73103.0
19063,10939,2025-10-02 23:59:59.073000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.00305,71557.0
19064,10940,2025-10-02 23:59:59.073000,BEAM-USDT-SWAP@BYBIT,3000.0,0.009041,0.009039,30100.0
19065,10941,2025-10-02 23:59:59.073000,ALICE-USDT-SWAP@BINANCE,37960.7,0.319,0.318,69502.8
19066,10920,2025-10-02 23:59:59.074000,FF-USDT-SWAP@KUCOIN,29.0,0.18456,0.18439,50.0
19067,10921,2025-10-02 23:59:59.074000,ESPORTS-USDT-SWAP@KUCOIN,50.0,0.1876,0.1869,228.0
19068,10922,2025-10-02 23:59:59.074000,ARIA-USDT-SWAP@HTX,737.0,0.20896,0.20821,18.0
19069,10923,2025-10-02 23:59:59.074000,HYPE-USDT-SWAP@OKEX,1.0,50.79,50.789,330.0
19070,10924,2025-10-02 23:59:59.074000,PONKE-USDT-SWAP@GATE-IO,221.0,0.09315,0.09297,167.0
19071,10926,2025-10-02 23:59:59.074000,INIT-USD-SWAP@KRAKEN,301.0,0.3435,0.3395,1350.0
19072,10925,2025-10-02 23:59:59.074000,INIT-USD-SWAP@KRAKEN,301.0,0.3435,0.3398,149.0
19073,10928,2025-10-02 23:59:59.074000,CVC-USDT-SWAP@OKEX,8.0,0.0869,0.08686,19.0
19074,10929,2025-10-02 23:59:59.074000,XVG-USDT-SWAP@BINANCE,11843.0,0.009394,0.009388,29719.0
19075,10930,2025-10-02 23:59:59.074000,TRUTH-USDT-SWAP@BYBIT,9320.0,0.013184,0.013183,6690.0
19076,10931,2025-10-02 23:59:59.074000,SQD-USDT-SWAP@BYBIT,325.0,0.18459,0.18453,69.0
19077,10932,2025-10-02 23:59:59.074000,SC-USDT-SWAP@BYBIT,18550.0,0.002729,0.002728,40960.0
19078,10933,2025-10-02 23:59:59.074000,CELR-USDT-SWAP@BYBIT,3134.0,0.00784,0.007835,4347.0
19079,10927,2025-10-02 23:59:59.074000,INIT-USD-SWAP@KRAKEN,301.0,0.3435,0.3401,149.0
19080,10910,2025-10-02 23:59:59.075000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.0196,15075.0
19081,10907,2025-10-02 23:59:59.075000,XPL-USDT-SWAP@KUCOIN,57.0,0.93392,0.93301,9795.0
19082,10908,2025-10-02 23:59:59.075000,WCT-USDC-SWAP@COINBASEINT,196.0,0.25659,0.25627,196.0
19083,10909,2025-10-02 23:59:59.075000,DOLO-USDT-SWAP@HTX,71.0,0.106679,0.106308,70.0
19084,10911,2025-10-02 23:59:59.075000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
19085,10912,2025-10-02 23:59:59.075000,F-USDT-SWAP@BYBIT,46793.0,0.01373,0.01371,74924.0
19086,10914,2025-10-02 23:59:59.075000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003039,73103.0
19087,10915,2025-10-02 23:59:59.075000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003051,71557.0
19088,10916,2025-10-02 23:59:59.075000,HIFI-USDT-SWAP@BYBIT,3.0,0.11275,0.11261,7902.0
19089,10917,2025-10-02 23:59:59.075000,H-USDT-SWAP@BINANCE,888.0,0.06708,0.06707,2595.0
19090,10918,2025-10-02 23:59:59.075000,ESPORTS-USDT-SWAP@BINANCE,246.0,0.18789,0.18759,293.0
19091,10919,2025-10-02 23:59:59.075000,DAM-USDT-SWAP@BYBIT,1041.0,0.05936,0.05932,199.0
19092,10913,2025-10-02 23:59:59.075000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003052,71557.0
19093,10906,2025-10-02 23:59:59.076000,MANA-USDT-SWAP@BYBIT,1211.7,0.3393,0.3392,1093.6
19094,10905,2025-10-02 23:59:59.076000,PARTI-USDT-SWAP@BYBIT,19407.0,0.1393,0.1391,5548.0
19095,10904,2025-10-02 23:59:59.076000,HIFI-USDT-SWAP@HTX,8.0,0.11336,0.11309,67.0
19096,10900,2025-10-02 23:59:59.077000,MYX-USDT-SWAP@BYBIT,13.0,10.3166,10.3117,11.0
19097,10896,2025-10-02 23:59:59.077000,SOON-USDT-SWAP@HTX,14.0,0.48732,0.4865,9.0
19098,10897,2025-10-02 23:59:59.077000,PORTAL-USDT-SWAP@KUCOIN,2446.0,0.03968,0.03964,23845.0
19099,10898,2025-10-02 23:59:59.077000,LIGHT-USDT-SWAP@HTX,12.0,0.91639,0.91526,12.0
19100,10903,2025-10-02 23:59:59.077000,ARC-USDT-SWAP@BYBIT,2684.0,0.02329,0.02328,3987.0
19101,10901,2025-10-02 23:59:59.077000,T-USDT-SWAP@BINANCE,33007.0,0.0158,0.01579,58585.0
19102,10902,2025-10-02 23:59:59.077000,ASP-USDT-SWAP@BYBIT,668.0,0.1178,0.1175,2658.0
19103,10899,2025-10-02 23:59:59.077000,1MCHEEMS-USDT-SWAP@BITGET,26.0,1.1485,1.1478,28.0
19104,10884,2025-10-02 23:59:59.078000,ICP-USDT-SWAP@BITGET,470.87,4.576,4.575,395.22
19105,10883,2025-10-02 23:59:59.078000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
19106,10885,2025-10-02 23:59:59.078000,BTR-USDT-SWAP@BITGET,727.0,0.0886,0.08851,1000.0
19107,10881,2025-10-02 23:59:59.078000,ARC-USDT-SWAP@HTX,239.0,0.02334,0.02322,245.0
19108,10880,2025-10-02 23:59:59.078000,FF-USDT-SWAP@KUCOIN,29.0,0.18455,0.18439,50.0
19109,10882,2025-10-02 23:59:59.078000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01961,15075.0
19110,10886,2025-10-02 23:59:59.078000,RAY-USD-SWAP@CRYPTO-COM,285.0,3.0608,3.0543,1.0
19111,10889,2025-10-02 23:59:59.078000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003053,73103.0
19112,10888,2025-10-02 23:59:59.078000,GRASS-USDT-SWAP@GATE-IO,5.0,0.9367,0.9366,10.0
19113,10895,2025-10-02 23:59:59.078000,ENS-USDT-SWAP@BINANCE,4.5,21.834,21.833,19.9
19114,10890,2025-10-02 23:59:59.078000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003043,217820.0
19115,10891,2025-10-02 23:59:59.078000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003042,430186.0
19116,10892,2025-10-02 23:59:59.078000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.00304,71557.0
19117,10893,2025-10-02 23:59:59.078000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003039,73103.0
19118,10894,2025-10-02 23:59:59.078000,ZIL-USDT-SWAP@BINANCE,117777.0,0.01132,0.01131,267377.0
19119,10887,2025-10-02 23:59:59.078000,MIRA-USDT-SWAP@BYBIT,528.0,0.6151,0.615,20.1
19120,10872,2025-10-02 23:59:59.079000,AIA-USDT-SWAP@HTX,7.0,1.50597,1.49163,4.0
19121,10873,2025-10-02 23:59:59.079000,MYX-USDT-SWAP@HTX,1.0,10.18076,10.14351,1.0
19122,10874,2025-10-02 23:59:59.079000,ETH-USDT-SWAP@GATE-IO,5518.0,4482.1,4482.05,3989.0
19123,10877,2025-10-02 23:59:59.079000,BNB-USDT-SWAP@GATE-IO,3902.0,1089.8,1089.75,1733.0
19124,10876,2025-10-02 23:59:59.079000,COOKIE-USDT-SWAP@GATE-IO,93.0,0.13257,0.13248,39.0
19125,10878,2025-10-02 23:59:59.079000,SWELL-USDT-SWAP@BYBIT,2140.0,0.009045,0.009036,3920.0
19126,10879,2025-10-02 23:59:59.079000,ONT-USDT-SWAP@BYBIT,3936.0,0.1324,0.1323,45228.0
19127,10875,2025-10-02 23:59:59.079000,ES-USD-SWAP@CRYPTO-COM,1.0,0.12906,0.12883,1.0
19128,10861,2025-10-02 23:59:59.080000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003043,289377.0
19129,10862,2025-10-02 23:59:59.080000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003043,362480.0
19130,10863,2025-10-02 23:59:59.080000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003043,290923.0
19131,10865,2025-10-02 23:59:59.080000,BEAMX-USDT-SWAP@GATE-IO,200.0,0.009031,0.009018,200.0
19132,10864,2025-10-02 23:59:59.080000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003043,217820.0
19133,10867,2025-10-02 23:59:59.080000,ONT-USDT-SWAP@BINANCE,40133.7,0.1324,0.1323,6888.6
19134,10868,2025-10-02 23:59:59.080000,NAORIS-USDT-SWAP@BYBIT,430.0,0.06948,0.06944,470.0
19135,10869,2025-10-02 23:59:59.080000,L3-USDT-SWAP@BYBIT,1900.0,0.03133,0.0313,880.0
19136,10870,2025-10-02 23:59:59.080000,DOT-USDT-SWAP@BYBIT,130.0,4.3034,4.3033,176.2
19137,10871,2025-10-02 23:59:59.080000,10000COQ-USDT-SWAP@BYBIT,6220.0,0.004997,0.004994,6020.0
19138,10866,2025-10-02 23:59:59.080000,UB-USDT-SWAP@BYBIT,680.0,0.027449,0.027434,12030.0
19139,10860,2025-10-02 23:59:59.080102,BTC-USDC-SWAP@PHEMEX,0.0407,120576.7,120574.8,0.0407
19140,10849,2025-10-02 23:59:59.081000,TA-USDT-SWAP@HTX,118.0,0.06697,0.06682,120.0
19141,10850,2025-10-02 23:59:59.081000,PORTAL-USDT-SWAP@KUCOIN,59510.0,0.03969,0.03964,23845.0
19142,10851,2025-10-02 23:59:59.081000,PORTAL-USDT-SWAP@KUCOIN,54739.0,0.03969,0.03964,23845.0
19143,10852,2025-10-02 23:59:59.081000,SUN-USDT-SWAP@HTX,31.0,0.02549,0.025472,31.0
19144,10853,2025-10-02 23:59:59.081000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01962,15075.0
19145,10855,2025-10-02 23:59:59.081000,HYPE-USDT-SWAP@HTX,13.0,50.831,50.808,13.0
19146,10856,2025-10-02 23:59:59.081000,UB-USDT-SWAP@GATE-IO,1.0,0.02743,0.027409,1.0
19147,10857,2025-10-02 23:59:59.081000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003044,217820.0
19148,10858,2025-10-02 23:59:59.081000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003041,73103.0
19149,10859,2025-10-02 23:59:59.081000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003043,71557.0
19150,10854,2025-10-02 23:59:59.081000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
19151,10838,2025-10-02 23:59:59.082000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.697e-05,1070000.0
19152,10833,2025-10-02 23:59:59.082000,MIRA-USDT-SWAP@BITGET,121.0,0.6148,0.6147,192.0
19153,10834,2025-10-02 23:59:59.082000,MERL-USDT-SWAP@BITGET,1284.0,0.3199,0.3198,183.5
19154,10835,2025-10-02 23:59:59.082000,BICO-USDT-SWAP@OKEX,129.0,0.0994,0.09936,2.0
19155,10836,2025-10-02 23:59:59.082000,XPL-USDT-SWAP@GATE-IO,49.0,0.9337,0.9334,2.0
19156,10837,2025-10-02 23:59:59.082000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.697e-05,2126000.0
19157,10840,2025-10-02 23:59:59.082000,PONKE-USD-SWAP@CRYPTO-COM,10.0,0.09321,0.09308,10.0
19158,10839,2025-10-02 23:59:59.082000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.696e-05,1056000.0
19159,10841,2025-10-02 23:59:59.082000,NOM-USDT-SWAP@BYBIT,8800.0,0.03878,0.03877,6860.0
19160,10842,2025-10-02 23:59:59.082000,MUBARAK-USDT-SWAP@GATE-IO,1487.0,0.03429,0.03424,1041.0
19161,10843,2025-10-02 23:59:59.082000,LINK-USDT-SWAP@OKEX,237.6,22.764,22.763,119.4
19162,10844,2025-10-02 23:59:59.082000,KSM-USD-SWAP@KRAKEN,3.31,15.503,15.477,64.66
19163,10845,2025-10-02 23:59:59.082000,AVAX-USDT-SWAP@OKEX,197.2,30.963,30.962,33.1
19164,10846,2025-10-02 23:59:59.082000,ARC-USD-SWAP@CRYPTO-COM,10.0,0.02326,0.02325,10.0
19165,10847,2025-10-02 23:59:59.082000,UB-USDT-SWAP@BINANCE,1088.0,0.027459,0.027449,803.0
19166,10848,2025-10-02 23:59:59.082000,C98-USDT-SWAP@BYBIT,346.4,0.0658,0.06578,1125.4
19167,10825,2025-10-02 23:59:59.083000,XDC-USDT-SWAP@BITGET,2900.0,0.07637,0.07636,300.0
19168,10826,2025-10-02 23:59:59.083000,XDC-USDT-SWAP@GATE-IO,1.0,0.0761,0.07583,1.0
19169,10827,2025-10-02 23:59:59.083000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003044,144660.0
19170,10831,2025-10-02 23:59:59.083000,LDO-USDT-SWAP@BYBIT,250.8,1.2994,1.2992,26.8
19171,10829,2025-10-02 23:59:59.083000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003041,73103.0
19172,10830,2025-10-02 23:59:59.083000,XVG-USDT-SWAP@BYBIT,10600.0,0.009419,0.009418,2300.0
19173,10832,2025-10-02 23:59:59.083000,BTC-USDT-SWAP@BINANCE,0.376,120481.3,120481.2,24.396
19174,10828,2025-10-02 23:59:59.083000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003044,71557.0
19175,10819,2025-10-02 23:59:59.084000,PORTAL-USDT-SWAP@KUCOIN,54739.0,0.03969,0.03964,23845.0
19176,10821,2025-10-02 23:59:59.084000,ENS-USDT-SWAP@OKEX,3.0,21.831,21.83,61.0
19177,10820,2025-10-02 23:59:59.084000,XAN-USDT-SWAP@OKEX,1244.0,0.10457,0.10456,11.0
19178,10823,2025-10-02 23:59:59.084000,ALU-USDT-SWAP@BYBIT,7228.0,0.022932,0.022895,260.0
19179,10824,2025-10-02 23:59:59.084000,BTC-USDT-SWAP@BYBIT,2.172,120484.1,120484.0,14.172
19180,10822,2025-10-02 23:59:59.084000,ARKM-USDT-SWAP@BITGET,2806.0,0.5461,0.5459,3935.0
19181,10818,2025-10-02 23:59:59.085000,KSM-USD-SWAP@KRAKEN,3.31,15.503,15.478,3.41
19182,10817,2025-10-02 23:59:59.085000,RED-USDT-SWAP@GATE-IO,86.0,0.5059,0.5056,254.0
19183,10816,2025-10-02 23:59:59.085000,2Z-USDT-SWAP@BITGET,711.0,0.59717,0.59666,1011.0
19184,10815,2025-10-02 23:59:59.085000,PEPE-USDT-SWAP@HTX,74.0,1.0228e-05,1.0227e-05,80.0
19185,10814,2025-10-02 23:59:59.086000,EPT-USDT-SWAP@KUCOIN,118.0,0.00532,0.005311,121.0
19186,10813,2025-10-02 23:59:59.086000,XEM-USDT-SWAP@KUCOIN,15808.0,0.001762,0.001757,15808.0
19187,10805,2025-10-02 23:59:59.087000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01963,15075.0
19188,10806,2025-10-02 23:59:59.087000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
19189,10807,2025-10-02 23:59:59.087000,INIT-USD-SWAP@KRAKEN,301.0,0.3435,0.3399,149.0
19190,10811,2025-10-02 23:59:59.087000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003044,71557.0
19191,10809,2025-10-02 23:59:59.087000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003042,144660.0
19192,10810,2025-10-02 23:59:59.087000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003042,73103.0
19193,10812,2025-10-02 23:59:59.087000,2Z-USDT-SWAP@GATE-IO,2.0,0.59777,0.59698,1.0
19194,10808,2025-10-02 23:59:59.087000,INIT-USD-SWAP@KRAKEN,301.0,0.3435,0.3396,454.0
19195,10804,2025-10-02 23:59:59.087541,BEAM-USDT-SWAP@PHEMEX,20521.0,0.009024,0.009021,1410.0
19196,10792,2025-10-02 23:59:59.088000,TURBO-USDT-SWAP@BITGET,806810.0,0.003893,0.003891,5730204.0
19197,10791,2025-10-02 23:59:59.088000,XPL-USDT-SWAP@OKEX,226.0,0.9333,0.9332,3.0
19198,10790,2025-10-02 23:59:59.088000,BLESS-USDT-SWAP@HTX,67.0,0.023866,0.023823,67.0
19199,10793,2025-10-02 23:59:59.088000,PUMP-USDT-SWAP@OKEX,175.0,0.007086,0.007085,3397.0
19200,10789,2025-10-02 23:59:59.088000,ES-USDT-SWAP@KUCOIN,78.0,0.129,0.1286,186.0
19201,10795,2025-10-02 23:59:59.088000,IP-USDT-SWAP@OKEX,9.0,9.222,9.221,20.0
19202,10794,2025-10-02 23:59:59.088000,LDO-USDT-SWAP@BITGET,153.5,1.2998,1.2997,5.3
19203,10797,2025-10-02 23:59:59.088000,A-USDT-SWAP@OKEX,96.0,0.4168,0.4167,69.0
19204,10802,2025-10-02 23:59:59.088000,SWEAT-USDT-SWAP@BYBIT,45850.0,0.002153,0.002149,4890.0
19205,10801,2025-10-02 23:59:59.088000,ONT-USDT-SWAP@OKEX,632.0,0.1324,0.1323,786.0
19206,10800,2025-10-02 23:59:59.088000,PI-USDT-SWAP@GATE-IO,1047.0,0.2653,0.2652,22325.0
19207,10796,2025-10-02 23:59:59.088000,GMT-USDT-SWAP@OKEX,9493.0,0.04034,0.04033,2655.0
19208,10798,2025-10-02 23:59:59.088000,SOL-USDT-SWAP@OKEX,520.56,234.61,234.6,453.68
19209,10803,2025-10-02 23:59:59.088000,BNB-USDT-SWAP@BYBIT,5.4,1089.8,1089.7,13.09
19210,10799,2025-10-02 23:59:59.088000,RAY-USD-SWAP@CRYPTO-COM,1.0,3.0558,3.0548,1.0
19211,10788,2025-10-02 23:59:59.088405,LDO-USDT-SWAP@PHEMEX,50.0,1.2997,1.2992,160.0
19212,10774,2025-10-02 23:59:59.089000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01959,15075.0
19213,10775,2025-10-02 23:59:59.089000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
19214,10776,2025-10-02 23:59:59.089000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003043,1004932.0
19215,10777,2025-10-02 23:59:59.089000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003043,931829.0
19216,10778,2025-10-02 23:59:59.089000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003054,73103.0
19217,10779,2025-10-02 23:59:59.089000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003054,144660.0
19218,10781,2025-10-02 23:59:59.089000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003042,73103.0
19219,10782,2025-10-02 23:59:59.089000,ARC-USD-SWAP@KRAKEN,3195.0,0.02324,0.02314,9118.0
19220,10783,2025-10-02 23:59:59.089000,ARC-USD-SWAP@KRAKEN,3195.0,0.02324,0.02315,3153.0
19221,10773,2025-10-02 23:59:59.089000,SKL-USDT-SWAP@HTX,30.0,0.02572,0.02558,31.0
19222,10785,2025-10-02 23:59:59.089000,TA-USDT-SWAP@BINANCE,468.0,0.06687,0.06684,1372.0
19223,10786,2025-10-02 23:59:59.089000,KAIA-USDT-SWAP@BYBIT,4456.0,0.1554,0.1553,17088.0
19224,10787,2025-10-02 23:59:59.089000,1000FLOKI-USDT-SWAP@BYBIT,80.0,0.08795,0.08794,3878.0
19225,10780,2025-10-02 23:59:59.089000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003054,71557.0
19226,10784,2025-10-02 23:59:59.089000,ARC-USD-SWAP@KRAKEN,3145.0,0.02327,0.02315,3153.0
19227,10772,2025-10-02 23:59:59.089247,SNX-USDT-SWAP@PHEMEX,1690.2,1.234,1.233,2229.2
19228,10770,2025-10-02 23:59:59.090000,SNX-USDT-SWAP@BINANCE,21752.8,1.234,1.233,12735.8
19229,10771,2025-10-02 23:59:59.090000,ARIA-USDT-SWAP@BINANCE,10.0,0.20839,0.20824,405.0
19230,10760,2025-10-02 23:59:59.090000,10000CAT-USDT-SWAP@KUCOIN,91.0,0.07804,0.07792,91.0
19231,10761,2025-10-02 23:59:59.090000,SWELL-USDT-SWAP@BITGET,22199.0,0.009072,0.009064,3474.0
19232,10762,2025-10-02 23:59:59.090000,SOON-USDT-SWAP@GATE-IO,23.0,0.4868,0.4865,10.0
19233,10763,2025-10-02 23:59:59.090000,SOON-USDT-SWAP@BYBIT,595.0,0.4869,0.4868,81.0
19234,10759,2025-10-02 23:59:59.090000,ERA-USDT-SWAP@HTX,140.0,0.5567,0.554,141.0
19235,10765,2025-10-02 23:59:59.090000,LOOKS-USD-SWAP@KRAKEN,8480.0,0.01426,0.01417,130010.0
19236,10766,2025-10-02 23:59:59.090000,DUCK-USD-SWAP@KRAKEN,33054.0,0.0024661,0.0024144,256200.0
19237,10767,2025-10-02 23:59:59.090000,DUCK-USD-SWAP@KRAKEN,378975.0,0.0024675,0.0024144,256200.0
19238,10768,2025-10-02 23:59:59.090000,BLAST-USD-SWAP@KRAKEN,12150.0,0.002057,0.002028,211330.0
19239,10769,2025-10-02 23:59:59.090000,BLAST-USD-SWAP@KRAKEN,12150.0,0.002057,0.002014,650000.0
19240,10764,2025-10-02 23:59:59.090000,LOOKS-USD-SWAP@KRAKEN,7140.0,0.01425,0.01417,130010.0
19241,10758,2025-10-02 23:59:59.091000,ALEO-USDT-SWAP@BYBIT,874.0,0.239,0.2387,153.0
19242,10757,2025-10-02 23:59:59.091000,ARIA-USDT-SWAP@BYBIT,28.0,0.20813,0.20808,7.0
19243,10756,2025-10-02 23:59:59.091000,TRB-USDT-SWAP@BINANCE,1.1,33.888,33.887,3.1
19244,10755,2025-10-02 23:59:59.091000,AIA-USDT-SWAP@BYBIT,116.0,1.4989,1.4962,124.0
19245,10754,2025-10-02 23:59:59.091000,L3-USDT-SWAP@GATE-IO,32.0,0.03132,0.03117,800.0
19246,10753,2025-10-02 23:59:59.091000,XRP-USDT-SWAP@BITGET,22236.0,3.0378,3.0377,10137.0
19247,10735,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,128.0,4484.09,4484.08,909.0
19248,10737,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,292.0,4484.09,4484.08,909.0
19249,10736,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,243.0,4484.09,4484.08,909.0
19250,10734,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,119.0,4484.09,4484.08,909.0
19251,10738,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,372.0,4484.09,4484.08,909.0
19252,10732,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,76.0,4484.09,4484.08,909.0
19253,10731,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,3.0,4484.09,4484.08,909.0
19254,10730,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,200.0,4484.27,4484.08,909.0
19255,10729,2025-10-02 23:59:59.092000,LQTY-USDT-SWAP@KUCOIN,326.0,0.7647,0.7633,2248.0
19256,10733,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,92.0,4484.09,4484.08,909.0
19257,10739,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,373.0,4484.09,4484.08,909.0
19258,10741,2025-10-02 23:59:59.092000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.0196,15075.0
19259,10743,2025-10-02 23:59:59.092000,PONKE-USD-SWAP@CRYPTO-COM,10.0,0.09316,0.09308,10.0
19260,10740,2025-10-02 23:59:59.092000,ETH-USDT-SWAP@KUCOIN,441.0,4484.09,4484.08,909.0
19261,10752,2025-10-02 23:59:59.092000,MYX-USDT-SWAP@BINANCE,2.0,9.676,9.669,21.0
19262,10751,2025-10-02 23:59:59.092000,NEIRO-USDT-SWAP@BINANCE,1581924.0,0.0002897,0.0002896,27401455.0
19263,10749,2025-10-02 23:59:59.092000,ARC-USD-SWAP@KRAKEN,3195.0,0.02324,0.02312,18548.0
19264,10748,2025-10-02 23:59:59.092000,ARC-USD-SWAP@KRAKEN,3195.0,0.02324,0.02313,9118.0
19265,10750,2025-10-02 23:59:59.092000,UNI-USDT-SWAP@BYBIT,0.7,8.345,8.344,330.8
19266,10746,2025-10-02 23:59:59.092000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003055,71557.0
19267,10745,2025-10-02 23:59:59.092000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003054,73103.0
19268,10744,2025-10-02 23:59:59.092000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003045,217820.0
19269,10742,2025-10-02 23:59:59.092000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
19270,10747,2025-10-02 23:59:59.092000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003045,217820.0
19271,10720,2025-10-02 23:59:59.093000,ARC-USD-SWAP@KRAKEN,12719.0,0.02328,0.02313,9118.0
19272,10717,2025-10-02 23:59:59.093000,JST-USDT-SWAP@HTX,64.0,0.032771,0.032733,64.0
19273,10718,2025-10-02 23:59:59.093000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.00336,0.003044,144660.0
19274,10719,2025-10-02 23:59:59.093000,ARC-USD-SWAP@KRAKEN,3195.0,0.02325,0.02313,9118.0
19275,10721,2025-10-02 23:59:59.093000,ARC-USD-SWAP@KRAKEN,3195.0,0.02323,0.02313,9118.0
19276,10716,2025-10-02 23:59:59.093000,BR-USDT-SWAP@KUCOIN,79.0,0.07843,0.07829,79.0
